Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;676441;REQUEIJAO GODAM 200G ZERO LACTOSE;9.69;8.39;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;136235;SAB ALBANY HOMEM 90G ENERGIZANTE;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;162678;SAB ALBANY SUAVE 90G HID DIARIA;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;274906;SAB ALBANY SUAVE 90G CALDA CEREJA;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;274883;SAB ALBANY SUAVE 90G PESSEGO CHAMPA;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;452809;SAB ALBANY HOMEM 90G MULTIACAO;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;486576;SAB ALBANY 85G HIDRAT INTENSIVA;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;486583;SAB ALBANY 85G HIDRAT SUAVIZANTE;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;486590;SAB ALBANY 85G HIDRAT NUTRITIVA;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;162692;SAB ALBANY HOMEM 85G CONTROLE ODOR;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;486569;SAB ALBANY HOMEM 85G MULTIACAO;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;162685;SAB ALBANY HOMEM 85G REFRESC MENTOL;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;522229;SAB ALBANY 85G HIDRAT EXTR AVEIA;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;687102;SAB ALBANY 85G PERFUME ROXO;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;687089;SAB ALBANY 85G PERFUME BRANCO;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;687119;SAB ALBANY 85G PERFUME VERMELHO;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;687096;SAB ALBANY 85G PERFUME LARANJA;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;687126;SAB ALBANY 85G LIMPEZA CUIDADO;2.09;1.89;4
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;624138;SAB PO BRILHANTE CAIXA 1.6KG LIMP;21.99;19.29;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;671385;SABAO BARRA MINUANO 900G GLICERINA;12.99;11.09;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;403351;SALGADINHO GULAO 120G REQUEIJAO;3.99;4.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;403368;SALGADINHO GULAO 120G QUEIJO SUICO;3.99;4.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;403382;SALGADINHO GULAO 120G PRESUNTO;3.99;4.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;403375;SALGADINHO GULAO 120G CEBOLA SALSA;3.99;4.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;403399;SALGADINHO GULAO 120G CHURRASCO;3.99;4.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;682633;SALGADINHO GULAO 120G HOT DOG;3.99;4.99;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;068109;SALSICHA PIFPAF KG;10.19;8.99;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;033589;SH SEDA MELANINA 350ML;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;206532;SH SEDA 600ML QUEDA CONTROL;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;412643;SH SEDA 350ML USO NOITE;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;184618;SH SEDA 350ML CACHOS COMPORTADOS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;031394;SH SEDA 350ML SOS KERAFORCE;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;120067;SH SEDA 350ML VERAO INTENSIVO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;088022;SH SEDA 350ML PUREZA REFRESCANTE;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;069922;SH SEDA 350ML LISO PERFEITO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;030342;SH SEDA 350ML LANOLINA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;030328;SH SEDA 350ML VITALIDADE EQUILIBRIO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;177320;SH SEDA 350ML PRETO LUMINOSOS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;030366;SH SEDA 350ML CERAMIDAS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;216166;SH SEDA 350ML REPOSICAO DE MASSA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;206457;SH SEDA 350ML BRILHO GLOSS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;345835;SH SEDA 350ML CRESCIMENTO FORT;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;216173;SH SEDA 350ML SOS RECONST ESTRUTURA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;314121;SH SEDA 350ML CLIMA RESIST;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;324960;SH SEDA 350ML PRO COLOR;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;324977;SH SEDA 350ML POS ALIS QUIMICO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;382557;SH SEDA 350ML KERAFORCE ORIGINAL;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;382564;SH SEDA 350ML KERAFORCE QUIMICA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;397353;SH SEDA 350ML OLEO HIDRATACAO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;409124;SH SEDA 350ML REC NATURAL ANTIQUEBR;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;433372;SH SEDA 325ML BRILHO GLOSS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;441988;SH SEDA 325ML SOS QUEDA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;433389;SH SEDA 325ML CERAMIDAS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;432320;SH SEDA 325ML CRESCIMENTO SAUDAVEL;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;357371;SH SEDA 325ML ANTI CASPA HID DIARIA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;442008;SH SEDA 325ML KERAFORCE ORIGINAL;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;441971;SH SEDA 325ML KERAFORCE QUIMICA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;441223;SH SEDA 325ML LISO EXTREMO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;437516;SH SEDA 325ML LISO PERFEITO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;435178;SH SEDA 325ML PRETOS LUMINOSOS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;445801;SH SEDA 325ML OLEO HIDRATACAO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;441957;SH SEDA 325ML CHA VERDE CITRICO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;432313;SH SEDA 325ML RESTAURACAO INSTANTAN;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;441964;SH SEDA 325ML MEL E AVEIA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;442015;SH SEDA 325ML CACHOS DEFINIDOS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;225564;SH SEDA 325ML ANTI NOS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;443425;SH SEDA 325ML BRILHO E MOVIMENTO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;257473;SH SEDA 325ML ABACATE E CARITE;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;481526;SH SEDA 325ML BOMBA ARGAN;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;600262;SH SEDA 325ML BABOSA+OLEOS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;631587;SH SEDA 325ML LIMPEZA MICELAR;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;631570;SH SEDA 325ML COCO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;631563;SH SEDA 325ML BAMBU E BIOTINA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;166508;SH SEDA 350ML LOUROS RADIANTES;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;168441;SH SEDA CAB VERMELHOS 350ML;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;168434;SH SEDA CASTANHOS INTENSOS 350ML;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;180740;SH SEDA 350ML ANTI SPONGE FRIZZ;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;191456;SH SEDA 350ML SOS QUEDA;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;185967;SH SEDA 350ML ONDAS DEFINIDAS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;199766;SH SEDA 350ML SOS REPARACAO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;207287;SH SEDA 350ML LISO EXTREMO;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;206365;SH SEDA 350ML CHOCOLATE INTENSE;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;207294;SH SEDA 350ML VERAO ILUMINE;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;298605;SH SEDA 350ML CAMADAS DESTACADAS;14.89;12.09;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;433198;TAPIOCA AMAFIL 500G HIDRATADA;5.49;4.89;3
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;109253;TEMP SAZON 60G ARROZ BRANCO;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;167772;TEMP SAZON 60G NORDESTE;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;307093;TEMP SAZON 60G SABOR DO SUL;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;393461;TEMP SAZON 60G TOQUE ALHO;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;393478;TEMP SAZON 60G LIMAO;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;019484;TEMP SAZON 60G VERDE FRANGO;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;019491;TEMP SAZON 60G VERMELHO;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;019477;TEMP SAZON 60G AMARELO;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;053679;TEMP SAZON 60G LARANJA;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;053686;TEMP SAZON 60G MARROM;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;032490;TEMP SAZON 60G VERDE P SALADA;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;615273;TEMP SAZON 60G PIPOCA;6.69;5.89;2
TABLOIDE 02 A 14 - CA;2024-12-02;2024-12-14;374279;TOALHA UMED HUGGIES BABY C48;19.29;16.59;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;665308;ABS MILI C A SUAVE NOTURNO 8 UN;6.19;5.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;245500;ACEM KG;31.99;29.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;518840;ACHOC PO NESCAU 370G 2.0 ACTIGEN;11.59;10.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;691536;ACHOC PO NESCAU 370G LATA LEVE;11.59;10.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;358668;ACUCAR DEMERARA UNIAO 1KG;7.79;7.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;381178;ADOCANTE LIQ SVILI 90ML STEVIA;8.99;7.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;136808;ADOCANTE LIQ ZERO CAL 200ML;13.79;11.79;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;421881;AGUA SANITARIA MARINA 2L;6.49;5.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;279864;AMAC YPE 2L ETERNO;10.79;9.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;152983;AMAC YPE 2L ACONCHEGO AZUL;10.79;9.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;622219;AMAC YPE 2L INTENSO;10.79;9.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;152990;AMAC YPE 2L TERNURA ROSA;10.79;9.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;153003;AMAC YPE 2L CARINHO AMARELO;10.79;9.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;201018;AMAC YPE 2L HARMONIA VERDE;10.79;9.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;201025;AMAC YPE 2L ENERGIA LARANJA;10.79;9.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;188050;AP BARBEAR GILLETTE ULT GRIP UN;3.99;3.39;3
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;097642;ARROZ FLOR DA PRAIA 5KG TP1;32.99;30.39;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;482950;AZEITONA PREDILECTA 120G FATIAD SCH;7.29;6.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;482967;AZEITONA PREDILECTA 120G S CARO SCH;7.29;6.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;666206;BATATA PALHA VILLEMIX 300G;11.59;10.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;011921;BISC AYMORE SALPET 200G;4.99;4.39;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;460163;BISC PASSATEMPO RECH 130G CHOCOLATE;3.59;3.09;3
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;667678;BISC PIRAQUE WAFER 100G CHOCOLATE;3.89;3.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;667692;BISC PIRAQUE WAFER 100G MORANGO;3.89;3.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;667708;BISC PIRAQUE WAFER 100G BRIGADEIRO;3.89;3.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;688697;BISC PIRAQUE WAFER 100G LIMAO;3.89;3.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;645577;BLEND PORTUGUESINHO 500ML EXT VIRG;17.99;15.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;310628;CAFE EMERICK 500G TRADICIONAL;21.99;19.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;328197;CAFE EMERICK 500G EXTRA FORTE;21.99;19.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;169851;CAFE TRES CORACOES 500G FORT;26.49;24.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;219266;CARVAO BICUIBA PCT;15.99;13.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;245548;CHAN DE FORA KG;36.99;34.09;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;013192;COCO RALADO MENINA 50G;2.39;2.09;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;242592;COXA SOBRECOXA RESFRIADA KG;12.99;11.99;4
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;083119;CR DENTAL SORRISO 180G DENTES BRC;8.49;7.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;082174;CR LEITE IBITURUNA 200G TP;3.89;3.49;3
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;700177;CR LEITE IBITURUNA CULINARIO 200G;2.85;2.49;4
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;420662;DESINF MARINA 2L EUCALIPTO;5.89;5.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;404976;DESINF MARINA 2L LAVANDA;5.89;5.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;225816;DESINF MARINA 2L FLORAL;5.89;5.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;225793;DESINF MARINA 2L TALCO;5.89;5.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;225786;DESINF MARINA 2L PINHO;5.89;5.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;284271;DETERG LIQ YPE 500ML ANTIBAC;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;022989;DETERG LIQ YPE 500ML NEUTRO;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;023009;DETERG LIQ YPE 500ML MACA;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;022996;DETERG LIQ YPE 500ML LIMAO;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;022965;DETERG LIQ YPE 500ML COCO;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;022972;DETERG LIQ YPE 500ML CLEAR;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;156868;DETERG LIQ YPE 500ML CLEAR SOFT;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;156875;DETERG LIQ YPE 500ML CLEAR CARE;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;183901;DETERG LIQ YPE 500ML FRUTY;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;490788;DETERG LIQ YPE 500ML CAPIM LIMAO;2.99;2.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;284073;ESPONJA CONDOR MULTIUSO PESADA UN;1.49;1.39;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;300315;FARINHA MANDIOCA ANCHIETA 1KG BCA;5.39;4.99;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;014076;FARINHA TRIGO BOA SORTE 1KG;5.99;5.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;181372;FEIJAO PRETO DUPRATO 1KG;8.99;8.39;3
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;068062;FILE PEITO PIFPAF 1KG BANDEJA;22.99;21.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;043427;FILTRO PAPEL MELITTA 103;5.59;4.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;209229;FUBA ANCHIETA 1KG;3.19;2.99;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;616362;GRANOLA BRASINGRAOS 500G MALTEINGRA;21.59;18.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;616379;GRANOLA BRASINGRAOS 500G MEL IN GRA;21.59;18.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;616386;GRANOLA BRASINGRAOS 500G MULSIN ZR;21.59;18.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;616393;GRANOLA BRASINGRAOS 500G TRADICIONA;21.59;18.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;616409;GRANOLA BRASINGRAOS 500G ESPECIAL;21.59;18.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;616416;GRANOLA BRASINGRAOS 500G INTEGRAL;21.59;18.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;068093;HAMB PIFPAF 56G BOVINO;2.29;2.09;6
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;665292;HASTES FLEXIV MILI C75;3.59;3.09;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;458245;INSET BAYGON AERO 360ML TRADICIONAL;18.19;15.79;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;226615;INSET BAYGON AERO 360ML EUCALIPTO;18.19;15.79;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;614887;INSET BAYGON AERO 360ML MATA BARATA;18.19;15.79;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;330657;KETCHUP ANCHIETA 400G PICANTE;7.99;7.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;287876;KETCHUP ANCHIETA 400G TRADICIONAL;7.99;7.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;504584;LASANHA PIFPAF 600G BOLONHESA;11.99;10.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;499873;LASANHA PIFPAF 600G CALABRESA;11.99;10.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;603409;LASANHA PIFPAF 600G FRANGO MOL ROSE;11.99;10.49;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;329835;LEITE PO PIRACANJ 400G INTEGRAL INS;20.59;18.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;001120;LING CALABRESA PIFPAF KG;22.99;21.19;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;242202;LING MISTA VIVENCI KG;13.99;12.89;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;281485;MAC NINFA OVOS 500G ESPAGUETE;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;281317;MAC NINFA OVOS 500G PADRE NOSSO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;281324;MAC NINFA OVOS 500G PARAFUSO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;281331;MAC NINFA OVOS 500G PENNE;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;237567;MAC NINFA OVOS 500G LINGUINE;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;433884;MAC NINFA OVOS 500G FIDELINHO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;245494;MACA DE PEITO KG;32.99;30.39;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;016131;MAIONESE HELLMANNS 500G LIGHT;11.99;10.79;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;016094;MAIONESE HELLMANNS 500G TRAD;11.99;10.69;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;316750;MANTEIGA PORTO ALEGRE 200G C SAL;12.49;10.99;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;411851;MARGARINA DORIANA 500G C SAL;7.39;6.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;629430;MILHO VERDE MINAS MAIS 170G SACHE;3.69;3.39;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;307680;MIST BOLO ST AMALIA 400G BAUNILHA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;307703;MIST BOLO ST AMALIA 400G COCO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;307734;MIST BOLO ST AMALIA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;307710;MIST BOLO ST AMALIA 400G FESTA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;156318;MIST BOLO ST AMALIA 400G BAUNILHA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;156301;MIST BOLO ST AMALIA 400G COCO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;156288;MIST BOLO ST AMALIA 400G LARANJA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;156295;MIST BOLO ST AMALIA 400G FESTA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;164993;MIST BOLO ST AMALIA 400G CENOURA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;165013;MIST BOLO ST AMALIA 300G BOLI CHU;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;164962;MIST BOLO ST AMALIA 400G ABACAXI;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;164986;MIST BOLO ST AMALIA 400G LIMAO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;176477;MIST BOLO ST AMALIA 400G LEITE CO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;178228;MIST BOLO ST AMALIA 400G CHOC BRANC;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;323413;MIST BOLO ST AMALIA 400G AIPIM;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;307727;MIST BOLO ST AMALIA 400G FUBA;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;277761;MIST BOLO ST AMALIA 400G FUBA CREMO;4.69;4.29;2
TABLOIDE 02 A 14 - DV1;2024-12-02;2024-12-14;321587;MIST BOLO ST AMALIA 400G CANEL;4.69;4.29;2
